"Age","Gender","Country","Video_Gender","parent","Education","PID","SES","Edu_asp","income_annual","occupation","Trait","Conformity_pref","Trait_why","Why"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Smart",1,"Behave_reason","Cognitive"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Smart",1,"Grades_reason","Null"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Behave",1,"Smart_reason","Null"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Behave",1,"Behave_reason","Cognitive"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Behave",1,"Grades_reason","Null"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Grades",0,"Smart_reason","Null"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Grades",0,"Behave_reason","Cognitive"
26,"Female","US","2","0",1,"149",5,3,"1","Sales and office,Unemployed","Grades",0,"Grades_reason","Null"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Smart",1,"Smart_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Smart",1,"Behave_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Smart",1,"Grades_reason","Behavioral"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Behave",1,"Smart_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Behave",1,"Behave_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Behave",1,"Grades_reason","Behavioral"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Grades",1,"Smart_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Grades",1,"Behave_reason","Cognitive"
30,"Male","US","1","1",4,"153",9,2,"4","Other (please specify)","Grades",1,"Grades_reason","Behavioral"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Smart",1,"Smart_reason","Null"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Smart",1,"Behave_reason","Normative"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Smart",1,"Grades_reason","Normative"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Behave",1,"Smart_reason","Null"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Behave",1,"Behave_reason","Normative"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Behave",1,"Grades_reason","Normative"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Grades",1,"Smart_reason","Null"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Grades",1,"Behave_reason","Normative"
31,"Female","Canada","1","0",3,"155",6,4,"4","Service","Grades",1,"Grades_reason","Normative"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Smart",0,"Smart_reason","Personality"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Smart",0,"Behave_reason","Cognitive"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Smart",0,"Grades_reason","Normative"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Behave",1,"Smart_reason","Personality"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Behave",1,"Behave_reason","Cognitive"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Behave",1,"Grades_reason","Normative"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Grades",1,"Smart_reason","Personality"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Grades",1,"Behave_reason","Cognitive"
30,"Female","Canada","1","1",4,"158",9,2,"6","Management, professional, and related","Grades",1,"Grades_reason","Normative"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Smart",0,"Smart_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Smart",0,"Behave_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Smart",0,"Grades_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Behave",0,"Smart_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Behave",0,"Behave_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Behave",0,"Grades_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Grades",0,"Smart_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Grades",0,"Behave_reason","Irrelevant"
60,"Male","Canada","1","0",1,"159",6,3,"$22,000 - $44,999","Retired","Grades",0,"Grades_reason","Irrelevant"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Smart",1,"Smart_reason","Normative"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Smart",1,"Behave_reason","Null"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Smart",1,"Grades_reason","Cognitive"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Behave",1,"Smart_reason","Normative"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Behave",1,"Behave_reason","Null"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Behave",1,"Grades_reason","Cognitive"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Grades",1,"Smart_reason","Normative"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Grades",1,"Behave_reason","Null"
43,"Male","Canada","2","1",1,"160",5,5,"$22,000 - $44,999","Farming, fishing, and forestry","Grades",1,"Grades_reason","Cognitive"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Smart",1,"Smart_reason","Irrelevant"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Smart",1,"Behave_reason","Behavioral"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Smart",1,"Grades_reason","Cognitive"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Behave",1,"Smart_reason","Irrelevant"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Behave",1,"Behave_reason","Behavioral"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Behave",1,"Grades_reason","Cognitive"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Grades",1,"Smart_reason","Irrelevant"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Grades",1,"Behave_reason","Behavioral"
35,"Male","Canada","1","1",3,"163",10,3,"6","Management, professional, and related,Government","Grades",1,"Grades_reason","Cognitive"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Smart",1,"Smart_reason","Cognitive"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Smart",1,"Behave_reason","Normative"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Smart",1,"Grades_reason","Behavioral"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Behave",1,"Smart_reason","Cognitive"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Behave",1,"Behave_reason","Normative"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Behave",1,"Grades_reason","Behavioral"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Grades",1,"Smart_reason","Cognitive"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Grades",1,"Behave_reason","Normative"
60,"Male","Canada","1","0",3,"164",6,4,"$22,000 - $44,999","Government","Grades",1,"Grades_reason","Behavioral"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Smart",1,"Smart_reason","Null"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Smart",1,"Behave_reason","Personality"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Smart",1,"Grades_reason","Cognitive"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Behave",0,"Smart_reason","Null"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Behave",0,"Behave_reason","Personality"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Behave",0,"Grades_reason","Cognitive"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Grades",1,"Smart_reason","Null"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Grades",1,"Behave_reason","Personality"
34,"Female","Canada","1","1",1,"165",2,2,"1","Other (please specify)","Grades",1,"Grades_reason","Cognitive"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Smart",0,"Smart_reason","Irrelevant"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Smart",0,"Behave_reason","Personality"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Smart",0,"Grades_reason","Cognitive"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Behave",1,"Smart_reason","Irrelevant"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Behave",1,"Behave_reason","Personality"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Behave",1,"Grades_reason","Cognitive"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Grades",0,"Smart_reason","Irrelevant"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Grades",0,"Behave_reason","Personality"
45,"Male","Canada","1","1",2,"166",5,6,"3","Management, professional, and related,Sales and office","Grades",0,"Grades_reason","Cognitive"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Smart",0,"Behave_reason","Normative"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Smart",0,"Grades_reason","Null"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Behave",1,"Smart_reason","Cognitive"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Behave",1,"Behave_reason","Normative"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Behave",1,"Grades_reason","Null"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Grades",0,"Smart_reason","Cognitive"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Grades",0,"Behave_reason","Normative"
29,"Male","Canada","2","0",4,"167",7,2,"4","Management, professional, and related","Grades",0,"Grades_reason","Null"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Smart",0,"Smart_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Smart",0,"Behave_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Smart",0,"Grades_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Behave",1,"Smart_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Behave",1,"Behave_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Behave",1,"Grades_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Grades",0,"Smart_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Grades",0,"Behave_reason","Behavioral"
27,"Male","Canada","1","0",1,"168",3,4,"1","Unemployed","Grades",0,"Grades_reason","Behavioral"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Smart",1,"Smart_reason","Personality"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Smart",1,"Behave_reason","Normative"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Smart",1,"Grades_reason","Cognitive"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Behave",1,"Smart_reason","Personality"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Behave",1,"Behave_reason","Normative"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Behave",1,"Grades_reason","Cognitive"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Grades",0,"Smart_reason","Personality"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Grades",0,"Behave_reason","Normative"
66,"Male","Canada","1","1",3,"169",4,2,"$22,000 - $44,999","Retired","Grades",0,"Grades_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Smart",1,"Smart_reason","Behavioral"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Smart",1,"Behave_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Smart",1,"Grades_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Behave",1,"Smart_reason","Behavioral"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Behave",1,"Behave_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Behave",1,"Grades_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Grades",1,"Smart_reason","Behavioral"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Grades",1,"Behave_reason","Cognitive"
54,"Male","Canada","2","0",3,"174",7,3,"3","Production, transportation, and material moving","Grades",1,"Grades_reason","Cognitive"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Smart",0,"Smart_reason","Cognitive"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Smart",0,"Behave_reason","Normative"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Smart",0,"Grades_reason","Normative"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Behave",1,"Smart_reason","Cognitive"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Behave",1,"Behave_reason","Normative"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Behave",1,"Grades_reason","Normative"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Grades",1,"Smart_reason","Cognitive"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Grades",1,"Behave_reason","Normative"
31,"Male","Canada","2","0",1,"176",7,2,"4","Management, professional, and related","Grades",1,"Grades_reason","Normative"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Smart",0,"Smart_reason","Cognitive"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Smart",0,"Behave_reason","Normative"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Smart",0,"Grades_reason","Null"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Behave",1,"Smart_reason","Cognitive"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Behave",1,"Behave_reason","Normative"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Behave",1,"Grades_reason","Null"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Grades",0,"Smart_reason","Cognitive"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Grades",0,"Behave_reason","Normative"
74,"Male","Canada","2","1",3,"177",9,5,"6","Unemployed","Grades",0,"Grades_reason","Null"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Smart",1,"Smart_reason","Null"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Smart",1,"Behave_reason","Behavioral"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Smart",1,"Grades_reason","Normative"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Behave",1,"Smart_reason","Null"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Behave",1,"Behave_reason","Behavioral"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Behave",1,"Grades_reason","Normative"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Grades",1,"Smart_reason","Null"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Grades",1,"Behave_reason","Behavioral"
41,"Female","Canada","2","0",4,"179",5,1,"$22,000 - $44,999","Government","Grades",1,"Grades_reason","Normative"
48,"Female","US","1","1",3,"18",3,1,"2","Management, professional, and related","Smart",0,"Smart_reason","Behavioral"
48,"Female","US","1","1",3,"18",3,1,"2","Management, professional, and related","Smart",0,"Behave_reason","Normative"
48,"Female","US","1","1",3,"18",3,1,"2","Management, professional, and related","Smart",0,"Grades_reason","Normative"
48,"Female","US","1","1",3,"18",3,1,"2","Management, professional, and related","Behave",1,"Smart_reason","Behavioral"
